File_num,Region,Region1,grdc_no,river,station,area,lat_org,long_org,lat_pp,long_pp,dist_km,ElevMean,SlopeMean,RiverSlopeMean,WaterArea,ForestArea,ForestAreaRatio,WaterAreaRatio,AridityIndex,MeanPrecip,MeanTemp,MeanPET,MnMaxPrecip,MnMaxTemp,MnMaxPET,MnMinPrecip,MnMinTemp,MnMinPET,MediPrecip,MediTemp,MediPET,met_An_precip,met_An_maxT,met_An_minT,met_An_meanT,met_An_snow,met_An_sun,met_An_solra,sol12_Helvic Acrisols,sol12_Helvic Acrisols_Ratio,sol12_Dystric Rhegosols,sol12_Dystric Rhegosols_Ratio,sol12_Haplic Andosols,sol12_Haplic Andosols_Ratio,sol12_Fluvic Gleysols,sol12_Fluvic Gleysols_Ratio,sol12_Gleysols,sol12_Gleysols_Ratio,sol12_Humic Cambisols,sol12_Humic Cambisols_Ratio,sol12_Lithosols,sol12_Lithosols_Ratio,sol12_Rhodic Acrisols,sol12_Rhodic Acrisols_Ratio,sol12_Ochric Cambisols,sol12_Ochric Cambisols_Ratio,sol12_Humo-Ferric(Gleyic) Podzols,sol12_Humo-Ferric(Gleyic) Podzols_Ratio,sol12_Gleyic Andosols,sol12_Gleyic Andosols_Ratio,sol12_Humo-Ferric Podzols,sol12_Humo-Ferric Podzols_Ratio,sol12_Vitric Andosols,sol12_Vitric Andosols_Ratio,sol12_(Andic) Rhegosols,sol12_(Andic) Rhegosols_Ratio,sol12_(Entic) Andosols,sol12_(Entic) Andosols_Ratio,sol12_Histosols,sol12_Histosols_Ratio,sol12_Fluvisols,sol12_Fluvisols_Ratio,sol22_Rhegosols,sol22_Rhegosols_Ratio,sol22_Acrisols and Luvisols,sol22_Acrisols and Luvisols_Ratio,sol22_Andosols,sol22_Andosols_Ratio,sol22_Ochric Gleysols,sol22_Ochric Gleysols_Ratio,sol22_Lithosols,sol22_Lithosols_Ratio,sol22_Fluvisols,sol22_Fluvisols_Ratio,sol22_Podozols,sol22_Podozols_Ratio,sol22_Cambisols,sol22_Cambisols_Ratio,sol22_Fluvic gleysols,sol22_Fluvic gleysols_Ratio,sol22_Dystric Histosols,sol22_Dystric Histosols_Ratio,geo1_P,geo1_P_Ratio,geo1_An,geo1_An_Ratio,geo1_M,geo1_M_Ratio,geo1_Gn,geo1_Gn_Ratio,geo1_Gr,geo1_Gr_Ratio,geo1_tr,geo1_tr_Ratio,geo1_lm,geo1_lm_Ratio,geo1_al,geo1_al_Ratio,geo1_Bs,geo1_Bs_Ratio,geo1_wf,geo1_wf_Ratio,geo1_Sch,geo1_Sch_Ratio,geo1_Tn,geo1_Tn_Ratio,geo1_Gd,geo1_Gd_Ratio,geo1_Lp,geo1_Lp_Ratio,geo1_Tp,geo1_Tp_Ratio,geo1_Sp,geo1_Sp_Ratio,geo1_Pls,geo1_Pls_Ratio,geo1_ds,geo1_ds_Ratio,geo3_Henseigan,geo3_Henseigan_ratio,geo3_Taisekigan,geo3_Taisekigan_ratio,geo3_Kaseigan,geo3_Kaseigan_ratio,landP_Lowland,landP_Lowland_Ratio,landP_Volcanic,landP_Volcanic_Ratio,landP_Mountain,landP_Mountain_Ratio,landP_Plateau,landP_Plateau_Ratio,landP_Hills,landP_Hills_Ratio,landP_Water,landP_Water_Ratio,landS_Volcanic_GentleSlope,landS_Volcanic_GentleSlope_Ratio,landS_Lowland,landS_Lowland_Ratio,landS_Volcanic_SteepSlope,landS_Volcanic_SteepSlope_Ratio,landS_AlluvialFanAndValleyPlains,landS_AlluvialFanAndValleyPlains_Ratio,landS_GravelPlateauAndRockPlateau,landS_GravelPlateauAndRockPlateau_Ratio,landS_DeltasAndTidalFlatsAndWetValleyPlains,landS_DeltasAndTidalFlatsAndWetValleyPlains_Ratio,landS_LavaPlateau,landS_LavaPlateau_Ratio,landS_VolcanicLaharTerrain,landS_VolcanicLaharTerrain_Ratio,landS_MountainSteepSlope,landS_MountainSteepSlope_Ratio,landS_SteepAlluvialFan,landS_SteepAlluvialFan_Ratio,landS_HillsSteepAndGentle,landS_HillsSteepAndGentle_Ratio,landS_Peatland,landS_Peatland_Ratio,landS_VolcanicAshSandPlateau,landS_VolcanicAshSandPlateau_Ratio,landS_MountainGentleSlope,landS_MountainGentleSlope_Ratio,landS_DuneBeachSandbars,landS_DuneBeachSandbars_Ratio,landS_Water,landS_Water_Ratio,landS_LimestonePlateau,landS_LimestonePlateau_Ratio,land_RiceField,land_RiceField_Ratio,land_OtherFarmland,land_OtherFarmland_Ratio,land_Forest,land_Forest_Ratio,land_Wasteland,land_Wasteland_Ratio,land_Urban,land_Urban_Ratio,land_Road,land_Road_Ratio,land_Railroad,land_Railroad_Ratio,land_Other,land_Other_Ratio,land_RiverLakes,land_RiverLakes_Ratio,land_Beach,land_Beach_Ratio,land_Ocean,land_Ocean_Ratio,land_GolfCourse,land_GolfCourse_Ratio
37,North Central,Kanto,2588561,AGATSUMA GAWA,MURAKAMI,1239,36.5478,138.925,36.5521,138.9229,0.5,1055.683913,10.09929799,21.1136783,1.004,1011.493785,0.816379165,0.000810331,0.4346884,4.232773898,9.002431421,1.839937733,35.36369376,13.96394657,2.950392085,0.001211595,3.991117247,0.494622882,0.342533555,9.584407131,1.473707969,15757.10547,130.33125,31.68828125,78.3109375,70.7953125,17616.17813,135.1828125,0,0,0,0,679.132,0.548129136,0,0,0,0,78.556,0.063402744,8.827,0.007124294,0,0,139.451,0.112551251,107.339,0.086633575,0,0,121.194,0.097815981,97.204,0.078453592,10.376,0.008374496,8.035,0.006485069,0,0,0,0,10.376,0.008374496,0,0,784.371,0.633067797,0,0,8.827,0.007124294,0,0,228.534,0.184450363,218.008,0.175954802,0,0,0,0,0,0,682.666,0.550981437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.694,0.289502825,0,0,181.135,0.146194512,0,0,28.461,0.022970944,0,0,0,0,0,0,0,0,0,0,539.828,0.435696529,711.127,0.573952381,19.098,0.015414044,979.793,0.790793382,190.729,0.153937853,61.337,0.049505246,0,0,0,0,238.562,0.192543987,0,0,741.231,0.598249395,18.475,0.014911219,61.337,0.049505246,0.623,0.000502825,0,0,0,0,190.729,0.153937853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.150984,0.017071012,124.692961,0.100640001,1079.280916,0.871090328,63.751722,0.051454174,18.444768,0.014886818,1.738748,0.001403348,15.619305,0.01260638,13.111756,0.010582531,0,0,0,0,17.258387,0.013929287,0,0
38,Tohoku,N_Tohoku,2588600,MABECHI-GAWA,KEN-YOSHI,1751.1,40.44,141.35,40.4438,141.3479,0.5,439.0003589,7.3723184,8.78000718,0,1432.050109,0.817800302,0,0.51774728,3.44918028,8.483936828,1.785803716,27.49451414,13.93477845,3.015816244,0.000148601,3.112498417,0.398356972,0.480776,8.770444026,1.368209327,12083.68279,125.3650713,30.55346232,77.64562118,74.43686354,15699.88187,121.76222,0,0,0,0,912.02,0.520826909,93.739,0.053531494,39.518,0.022567529,429.564,0.245310947,0,0,0,0,117.316,0.066995603,36.346,0.020756096,72.652,0.04148935,79.325,0.045300097,37.117,0.021196391,0,0,0,0,0,0,0,0,0,0,0,0,1021.789,0.583512649,15.815,0.009031466,0,0,23.703,0.013536063,115.671,0.066056193,546.88,0.31230655,93.739,0.053531494,0,0,416.563,0.237886471,240.257,0.137203472,0,0,0,0,24.694,0.014101993,0,0,0,0,8.046,0.004594826,0,0,549.909,0.31403632,0,0,505.309,0.288566615,0,0,72.819,0.041584718,0,0,0,0,0,0,0,0,0,0,1479.826,0.845083662,337.77,0.192890183,167.053,0.095398892,661.136,0.37755468,646.625,0.369267889,107.992,0.06167095,234.791,0.134082006,0,0,7.563,0.004318999,11.526,0.006582148,642.043,0.366651248,167.053,0.095398892,96.445,0.055076809,0,0,0.021,1.20E-05,11.53,0.006584433,572.29,0.326817429,0,0,234.791,0.134082006,0,0,0,0,74.335,0.04245046,0,0,0,0,0,0,79.658585,0.045490597,230.121291,0.131415277,1511.984276,0.863448276,50.369216,0.028764329,43.866018,0.02505055,7.137423,0.004075965,36.21136,0.020679207,9.506184,0.005428693,0,0,0,0,0.473565,0.000270439,0,0
39,North Central,S_Tohoku,2588610,NARUSE GAWA,NODA-BASHI,707,38.52,141.06,38.5271,141.0604,0.8,277.207022,6.116485356,3.46508778,0,442.2313914,0.62550409,0,0.4454627,4.077108861,10.14386501,1.816199903,34.7847105,14.92344855,3.087734923,3.31E-06,5.206460975,0.38099954,0.559744944,10.47952599,1.418908659,14151.63592,144.3468635,55.94710947,98.23124231,93.13899139,16248.41697,122.1377614,27.144,0.038393211,0,0,248.25,0.351131542,28.487,0.040292786,39.906,0.05644413,192.616,0.272441301,0,0,0,0,89.078,0.125994342,25.182,0.035618105,12.05,0.017043847,22.548,0.031892504,0,0,0,0,27.939,0.03951768,36.755,0.05198727,0,0,0,0,27.144,0.038393211,288.239,0.407693069,31.864,0.045069307,0,0,8.042,0.011374823,47.73,0.067510608,281.694,0.398435644,28.487,0.040292786,36.755,0.05198727,0,0,177.186,0.25061669,0,0,0,0,4.961,0.007016973,95.308,0.134806223,0,0,130.722,0.184896747,0,0,0,0,0,0,289.038,0.408823197,0,0,52.738,0.074594059,0,0,0,0,0,0,0,0,0,0,515.069,0.728527581,234.884,0.332226308,141.753,0.200499293,67.426,0.095369165,388.142,0.548998586,119.177,0.168567185,33.456,0.047321075,0,0,67.426,0.095369165,0,0,0,0,108.901,0.154032532,118.71,0.167906648,32.853,0.046468175,0.466,0.000659123,0,0,388.142,0.548998586,0,0,33.456,0.047321075,0,0,0,0,0,0,0,0,0,0,0,0,184.305142,0.260686198,30.906963,0.043715648,506.791432,0.716819564,14.360613,0.020312041,38.084422,0.053867641,1.480514,0.002094079,46.848728,0.066264113,14.632914,0.020697191,0,0,0,0,2.517315,0.003560559,0,0
40,North Central,S_Tohoku,2588652,ABUKUMA GAWA,FUSHIGURO,3663.4,37.8256,140.5242,37.8312,140.5229,0.6,446.9383525,5.734865456,7.44897254,2.481,2029.825313,0.554082359,0.00067724,0.50290709,3.850659979,10.84769266,1.936524189,33.30635388,15.8335559,3.205809431,0.000163267,5.728633629,0.434926719,0.49585266,11.34581169,1.557027894,13359.75313,153.197925,57.89358872,102.5594573,32.63766959,17368.64884,127.8699122,156.287,0.042661735,95.504,0.026069771,1022.38,0.279079544,377.351,0.103005678,171.815,0.04690042,1064.439,0.290560408,0,0,0,0,633.15,0.17283125,53.5,0.01460392,0,0,38.752,0.010578151,0,0,0,0,13.686,0.003735874,35.189,0.009605558,0,0,95.504,0.026069771,156.287,0.042661735,1036.066,0.282815417,106.934,0.029189824,0,0,64.881,0.017710597,92.252,0.025182071,1697.589,0.463391658,377.351,0.103005678,35.189,0.009605558,47.024,0.012836163,155.462,0.042436534,0,0,59.215,0.016163946,1297.815,0.354265164,419.67,0.114557515,0,0,465.274,0.12700606,6.114,0.001668941,328.088,0.089558334,6.948,0.001896599,520.671,0.142127805,24.905,0.006798329,333.899,0.091144565,0,0,0,0,3.825,0.001044112,0,0,66.163,0.018060545,1784.552,0.487129989,1818.195,0.496313534,680.98,0.185887427,480.586,0.131185784,1401.901,0.382677567,296.827,0.081025004,808.316,0.220646394,8.888,0.002426161,148.658,0.040579243,93.325,0.025474969,331.928,0.09060654,680.627,0.185791068,177.979,0.04858301,0.354,9.66E-05,24.414,0.006664301,0,0,1329.521,0.362919965,0,0,808.316,0.220646394,0,0,0,0,72.38,0.019757602,0,0,8.888,0.002426161,1.11,0.000302997,634.290369,0.173142537,500.473069,0.136614366,2212.658638,0.603990456,82.055023,0.022398598,272.770886,0.074458395,30.792682,0.008405493,77.550852,0.021169092,62.136874,0.016961531,0,0,0,0,29.821889,0.008140495,0,0
41,North Central,S_Tohoku,2588653,ABUKUMA GAWA,MOTOMIYA,2283.5,37.5122,140.4094,37.5146,140.4062,0.4,432.0562899,4.643657686,10.8014072,2.48,1159.540555,0.507790915,0.001086052,0.53234358,3.733425203,11.13198172,1.987464929,32.80613627,16.08010739,3.273797983,0.000149401,6.034205664,0.444890716,0.33178222,11.63813226,1.607016154,13211.75887,156.1714408,60.19196238,105.083369,30.40572894,17650.06327,128.6994442,120.08,0.052585943,73.141,0.032030217,575.861,0.25218349,261.385,0.114466827,102.583,0.044923582,737.151,0.322816291,0,0,0,0,361.795,0.1584388,6.091,0.002667397,0,0,13.681,0.005991242,0,0,0,0,13.686,0.005993431,13.084,0.005729801,0,0,73.141,0.032030217,120.08,0.052585943,589.548,0.258177359,60.899,0.026669148,0,0,41.684,0.018254434,19.772,0.008658638,1098.946,0.481255091,261.385,0.114466827,13.084,0.005729801,47.024,0.020592949,55.642,0.024366981,0,0,59.215,0.025931684,728.029,0.318821546,391.716,0.171541931,0,0,308.676,0.135176702,0,0,80.074,0.035066346,6.948,0.003042698,276.327,0.121010291,9.595,0.004201883,313.231,0.137171447,0,0,0,0,3.825,0.00167506,0,0,66.163,0.028974381,1107.642,0.48506328,1106.498,0.484562295,560.585,0.24549376,128.239,0.056158966,821.951,0.359952266,148.274,0.064932779,621.254,0.272062185,0,0,45.697,0.020011824,12.232,0.005356689,82.541,0.036146705,560.232,0.245339172,110.52,0.048399387,0.354,0.000155025,24.414,0.010691482,0,0,749.711,0.328316619,0,0,621.254,0.272062185,0,0,0,0,72.24,0.031635647,0,0,0,0,1.11,0.000486096,507.409002,0.222206701,286.883139,0.12563308,1290.66802,0.565214811,43.474455,0.019038518,179.411531,0.078568658,17.468492,0.007649876,52.755685,0.023102993,36.481312,0.015976051,0,0,0,0,26.099469,0.01142959,0,0
42,North Central,S_Tohoku,2588654,ABUKUMA GAWA,SUKAGAWA,910.2,37.2978,140.3933,37.2979,140.3938,0,444.3793691,3.968272849,#DIV/0!,0.875,443.3230141,0.487061101,0.000961327,0.5261876,3.839851471,11.3937522,2.020482222,34.23252866,16.29141392,3.311867431,0.000319417,6.374955001,0.449746259,0.228902875,11.93202387,1.648035789,13740.48089,157.6995754,60.44373673,105.3673036,22.37579618,17723.80255,128.8471338,18.424,0.020241705,0,0,338.478,0.371872116,109.264,0.120043946,26.958,0.029617666,254.034,0.279096902,0,0,0,0,115.692,0.127106131,3.82,0.00419688,0,0,9.494,0.010430675,0,0,0,0,0,0,6.891,0.007570864,0,0,0,0,18.424,0.020241705,338.478,0.371872116,17.3,0.019006812,0,0,9.658,0.010610855,13.314,0.014627554,369.726,0.406203032,109.264,0.120043946,6.891,0.007570864,44.777,0.049194682,28.96,0.031817183,0,0,58.408,0.064170512,234.163,0.257265436,202.837,0.222848824,0,0,128.748,0.141450231,0,0,37.561,0.041266755,6.948,0.007633487,28.154,0.030931663,0,0,114.262,0.125535047,0,0,0,0,0,0,0,0,65.356,0.071803999,442.079,0.485694353,377.386,0.414618765,208.018,0.22854098,58.438,0.064203472,304.458,0.334495715,98.229,0.107920237,215.678,0.236956713,0,0,15.103,0.016593056,12.232,0.013438805,43.335,0.047610415,208.018,0.22854098,61.584,0.067659855,0,0,24.414,0.026822676,0,0,239.259,0.262864206,0,0,215.678,0.236956713,0,0,0,0,65.199,0.07163151,0,0,0,0,0,0,195.358786,0.214632813,122.261872,0.134324184,556.185498,0.611058556,10.796654,0.011861848,53.891568,0.05920849,2.945185,0.003235756,24.268934,0.026663298,15.637926,0.017180758,0,0,0,0,18.649246,0.020489174,0,0
43,Tohoku,N_Tohoku,2588700,KITAKAMI GAWA,TOME,7869.4,38.66,141.29,38.6604,141.2854,0.4,404.6787787,7.445259514,10.1169695,21,5594.124432,0.710870515,0.002668564,0.4094308,4.199147049,9.036682416,1.71926015,30.35891394,14.02611347,2.880315105,0.002308902,3.952407686,0.405999216,0.828958504,9.338973796,1.317617182,14947.61113,132.1754449,40.69437478,85.23969903,85.87555237,15352.71372,120.2686015,99.005,0.01258101,151.617,0.019266653,2927.788,0.37204717,296.546,0.037683432,547.629,0.069589676,1894.894,0.240792691,65.197,0.008284876,5.471,0.000695225,727.979,0.092507561,729.288,0.092673901,55.158,0.007009175,326.929,0.041544336,99.006,0.012581137,5.75,0.000730678,84.567,0.010746308,37.349,0.004746105,0,0,157.367,0.019997331,104.476,0.013276235,3166.519,0.40238379,387.531,0.049245305,65.197,0.008284876,160.098,0.020344372,1056.217,0.134218238,2622.873,0.333300252,296.546,0.037683432,37.349,0.004746105,1727.606,0.219534653,534.836,0.067964013,61.395,0.007801738,0,0,994.077,0.126321829,0,0,0,0,722.282,0.091783618,10.187,0.001294508,1178.246,0.149725011,111.94,0.014224719,2333.458,0.296522988,12.963,0.001647267,183.675,0.023340407,0,0,193.587,0.02459997,10.04,0.001275828,0,0,111.94,0.014224719,6033.027,0.766643836,1929.324,0.245167865,1282.68,0.162995908,1170.405,0.14872862,3938.534,0.500487204,657.966,0.083610695,1026.286,0.130414771,13.447,0.001708771,267.946,0.034049102,129.777,0.016491346,877.221,0.111472412,1233.557,0.156753628,523.017,0.066462119,32.051,0.004072865,5.173,0.000657356,25.239,0.003207233,3561.951,0.452633111,17.072,0.002169416,1026.286,0.130414771,0,0,0,0,376.583,0.047854093,0,0,13.447,0.001708771,0,0,1233.295809,0.156720437,541.183568,0.068770626,5598.626206,0.711442576,297.88988,0.037854205,313.542634,0.039843271,33.457967,0.004251654,229.332527,0.029142314,146.601694,0.018629336,0,0,0,0,21.216423,0.002696066,0,0
44,Tohoku,N_Tohoku,2588701,KITAKAMI GAWA,OIZUMI,7800,38.76,141.27,38.7604,141.2729,0.3,412.0576284,7.485944479,13.7352543,21,5466.230367,0.700798765,0.002692308,0.40342885,4.237354113,8.99465824,1.709470915,30.36733485,13.99164227,2.873146839,0.002493276,3.90203427,0.400313021,0.85279209,9.301424089,1.304043685,15032.72752,131.5703259,40.23009066,84.74025974,87.73180593,15277.71539,120.1221514,92.096,0.011807179,146.766,0.018816154,2838.08,0.36385641,270.409,0.034667821,521.803,0.066897821,1888.194,0.242076154,65.197,0.00835859,5.471,0.00070141,702.434,0.090055641,729.288,0.093498462,55.158,0.007071538,326.929,0.041913974,99.006,0.012693077,5.75,0.000737179,84.567,0.010841923,24.478,0.003138205,0,0,152.515,0.019553205,97.567,0.01250859,3076.811,0.394462949,367.422,0.047105385,65.197,0.00835859,154.381,0.019792436,1056.217,0.135412436,2590.628,0.332131795,270.409,0.034667821,24.478,0.003138205,1622.187,0.207972692,534.836,0.068568718,34.124,0.004374872,0,0,994.077,0.127445769,0,0,0,0,682.226,0.087464872,10.187,0.001306026,1178.246,0.151057179,111.94,0.014351282,2318.041,0.297184744,12.963,0.001661923,183.675,0.023548077,0,0,193.587,0.024818846,0,0,0,0,111.94,0.014351282,5834.824,0.748054359,1929.324,0.247349231,1207.23,0.154773077,1170.405,0.150051923,3864.842,0.495492564,657.676,0.084317436,976.565,0.125200641,10.558,0.00135359,267.946,0.034352051,129.777,0.016638077,877.221,0.112464231,1190.158,0.152584359,522.727,0.067016282,0,0,5.173,0.000663205,25.239,0.003235769,3489.535,0.447376282,17.072,0.002188718,976.565,0.125200641,0,0,0,0,375.307,0.048116282,0,0,10.558,0.00135359,0,0,1183.47094,0.151727044,531.139137,0.068094761,5465.534671,0.700709573,297.387673,0.038126625,304.418379,0.039027997,32.915368,0.004219919,227.845715,0.029210989,139.838313,0.017927989,0,0,0,0,21.216423,0.002720054,0,0
45,Tohoku,N_Tohoku,2588702,KITAKAMI GAWA,KOZENJI,7065,38.95,141.17,38.9521,141.1729,0.3,440.5202151,7.740779086,14.6840072,20.998,4730.054835,0.669505284,0.002972116,0.3898387,4.309516302,8.794916563,1.680016244,30.75267732,13.82255209,2.849406292,0.002367661,3.671708549,0.384947439,0.867782037,9.124078891,1.274068642,15292.93691,129.0462831,38.24437482,82.60096839,95.56878382,15102.55511,119.9326403,68.193,0.009652229,32.01,0.004530786,2485.843,0.35185322,200.911,0.028437509,420.666,0.059542251,1658.976,0.234816136,65.197,0.009228167,5.471,0.000774381,566.105,0.080128096,678.498,0.096036518,55.158,0.007807219,296.681,0.041993064,99.006,0.014013588,5.75,0.000813871,84.567,0.011969851,23.053,0.003262987,0,0,37.76,0.005344657,73.664,0.01042661,2724.575,0.38564402,284.257,0.040234536,65.197,0.009228167,136.409,0.019307714,975.179,0.138029582,2225.081,0.314944232,200.911,0.028437509,23.053,0.003262987,1289.509,0.182520736,504.068,0.071347205,8.606,0.001218117,0,0,725.276,0.102657608,0,0,0,0,610.135,0.086360226,10.187,0.001441897,1178.246,0.166772258,79.664,0.011275867,1973.807,0.279378202,9.801,0.001387261,183.675,0.025997877,0,0,193.587,0.027400849,0,0,0,0,79.664,0.011275867,5060.303,0.71624954,1626.594,0.230232696,1047.05,0.148202406,1059.518,0.149967162,3571.021,0.505452371,596.453,0.084423638,492.452,0.069703043,2.96,0.000418967,255.785,0.036204529,95.079,0.013457749,778.494,0.110190234,1029.978,0.145785987,498.951,0.07062293,0,0,2.422,0.000342817,25.239,0.003572399,3221.645,0.456000708,17.072,0.002416419,492.452,0.069703043,0,0,0,0,349.376,0.049451663,0,0,2.96,0.000418967,0,0,1006.338154,0.142439937,422.830637,0.059848639,4711.072394,0.666818456,274.976171,0.038920902,264.043854,0.037373511,28.485616,0.004031934,209.857232,0.029703784,123.837395,0.017528294,0,0,0,0,19.43173,0.002750422,0,0
46,Tohoku,N_Tohoku,2588703,KITAKAMI GAWA,SAKURAGI-BASHI,6006,39.16,141.16,39.1604,141.1646,0.4,463.4164604,7.941346204,11.5854115,20.998,4410.078429,0.734278793,0.00349617,0.38035946,4.394738627,8.639115792,1.671580423,30.98134632,13.69044841,2.844367483,0.002369358,3.497629964,0.382310439,0.889655219,8.937590938,1.258019568,15481.49278,127.3295543,36.60195683,81.08495108,100.4075167,15043.55179,119.9975151,68.193,0.011354146,2.833,0.000471695,2266.331,0.377344489,173.622,0.028908092,339.999,0.05660989,1531.235,0.254950882,65.197,0.010855311,0,0,527.698,0.087861805,678.498,0.11297003,39.031,0.006498668,283.609,0.047220946,89.436,0.014891109,5.75,0.000957376,69.022,0.011492174,23.053,0.003838328,0,0,8.582,0.001428904,68.193,0.011354146,2463.82,0.41022644,235.503,0.039211289,65.197,0.010855311,104.495,0.017398435,962.108,0.160191142,2058.933,0.342812687,173.622,0.028908092,23.053,0.003838328,1274.396,0.212187146,501.7,0.083533134,8.606,0.0014329,0,0,679.553,0.113145688,0,0,0,0,521.639,0.08685298,10.187,0.001696137,1096.096,0.182500167,0.116,1.93E-05,1712.674,0.285160506,0,0,183.675,0.030581918,0,0,193.587,0.032232268,0,0,0,0,0.116,1.93E-05,4613.412,0.768133866,1568.702,0.261189144,933.94,0.155501166,1059.518,0.176409923,3393.004,0.564935731,490.35,0.081643357,305.417,0.050851981,0,0,255.785,0.042588245,82.34,0.013709624,778.494,0.129619381,916.868,0.152658675,405.588,0.06753047,0,0,2.422,0.000403263,25.239,0.004202298,3050.493,0.507907592,17.072,0.002842491,305.417,0.050851981,0,0,0,0,342.511,0.057028139,0,0,0,0,0,0,844.522197,0.140613086,396.990538,0.066098991,4385.596514,0.73020255,263.047717,0.043797489,231.183938,0.038492164,24.323632,0.004049889,198.306064,0.033017993,108.044838,0.017989484,0,0,0,0,17.422937,0.002900922,0,0
47,Tohoku,N_Tohoku,2588704,KITAKAMI GAWA,OTOKOYAMA,5458.7,39.26,141.13,39.2604,141.1229,0.6,478.8080351,8.10945403,7.98013392,20.311,4002.548478,0.733242068,0.003720849,0.38263801,4.365458761,8.572096077,1.67039046,30.92224078,13.6418528,2.846705461,0.001906608,3.414474484,0.380851341,0.862407347,8.875650872,1.258767333,15510.08702,126.1826316,34.99192982,79.87035088,99.89754386,15050.07298,120.1796491,63.483,0.011629692,2.833,0.000518988,2038.962,0.373525198,125.836,0.023052375,281.57,0.051581878,1399.064,0.256299852,46.878,0.008587759,0,0,486.204,0.089069559,595.455,0.109083665,35.591,0.006520051,236.863,0.043391833,73.409,0.013448074,5.75,0.001053364,42.925,0.007863594,23.053,0.004223167,0,0,8.582,0.001572169,63.483,0.011629692,2190.887,0.401356916,197.012,0.036091377,46.878,0.008587759,84.558,0.015490501,832.319,0.152475681,1885.268,0.34536941,125.836,0.023052375,23.053,0.004223167,1230.833,0.225480975,438.252,0.08028505,8.606,0.001576566,0,0,615.735,0.112798835,0,0,0,0,469.482,0.086006192,10.187,0.001866195,945.587,0.173225676,0,0,1384.931,0.253710774,0,0,181.322,0.033217066,0,0,187.105,0.034276476,0,0,0,0,0,0,4039.441,0.74000055,1432.601,0.262443622,827.408,0.151576016,953.711,0.174713943,3202.322,0.586645538,352.379,0.064553648,136.221,0.024954843,0,0,255.785,0.046858226,72.872,0.013349699,672.687,0.123232088,810.336,0.148448532,277.084,0.050760071,0,0,2.422,0.000443695,25.239,0.004623628,2864.79,0.524811768,17.072,0.003127485,136.221,0.024954843,0,0,0,0,337.532,0.06183377,0,0,0,0,0,0,660.954121,0.121082698,346.817013,0.063534727,3982.180254,0.729510736,240.176866,0.043998913,190.568975,0.034911055,20.959734,0.003839693,184.760674,0.03384701,91.409992,0.016745744,0,0,0,0,15.715362,0.002878957,0,0
48,Tohoku,N_Tohoku,2588705,KITAKAMI GAWA,ASAHI-BASHI,4228.6,39.38,141.13,39.3812,141.1312,0.2,487.3119394,7.811756432,24.365597,16.396,3198.794109,0.756466469,0.003877406,0.41013057,4.064717393,8.458667213,1.667064851,30.13837393,13.58375706,2.846183923,0.001254333,3.249866472,0.374670572,0.598929623,8.743492786,1.251486792,14463.85801,125.8316017,33.41212121,79.23419913,79.33008658,15290.85368,120.9002165,51.668,0.012218701,2.833,0.000669962,1897.054,0.448624604,83.517,0.019750508,212.025,0.050140709,1015.417,0.240130776,46.878,0.011085939,0,0,423.284,0.10010027,436.59,0.103246938,31.333,0.007409781,103.961,0.024585206,73.409,0.017360119,5.75,0.001359788,0,0,18.82,0.004450646,0,0,8.582,0.002029513,51.668,0.012218701,2001.796,0.473394504,154.392,0.036511375,46.878,0.011085939,57.633,0.013629334,540.551,0.127832143,1438.701,0.340231046,83.517,0.019750508,18.82,0.004450646,1230.833,0.291073405,400.214,0.094644563,8.606,0.002035189,0,0,606.59,0.143449369,0,0,0,0,408.231,0.096540463,0,0,802.551,0.189791184,0,0,642.407,0.151919548,0,0,130.168,0.030782765,0,0,187.105,0.044247505,0,0,0,0,0,0,3092.628,0.731359788,1324.077,0.313124202,595.124,0.140737833,896.163,0.211929007,2531.84,0.5987419,299.377,0.070798136,94.201,0.022277113,0,0,255.785,0.060489287,72.872,0.017233127,615.139,0.145471078,578.051,0.136700326,224.082,0.052992007,0,0,2.422,0.000572766,25.239,0.005968642,2207.791,0.522109209,17.072,0.00403727,94.201,0.022277113,0,0,0,0,324.049,0.076632692,0,0,0,0,0,0,511.153763,0.120880141,326.084713,0.077114107,3169.741568,0.749595982,208.651418,0.049342907,155.959461,0.036882056,17.730291,0.004192946,172.952791,0.040900722,66.90489,0.015821995,0,0,0,0,13.761113,0.003254295,0,0
