File_num,grdc_no,river,station,area,lat_org,long_org,lat_pp,long_pp,dist_km,ElevMean,ElevMax,ElevMin,SlopeMean,AridityIndex,met_An_precip,met_Daily_precip,met_An_meanT,met_An_maxT,met_An_minT,DailyMeanPET,AnnualMeanPET,met_Jan_precip,met_Feb_precip,met_Mar_precip,met_Apr_precip,met_May_precip,met_Jun_precip,met_Jul_precip,met_Aug_precip,met_Sep_precip,met_Oct_precip,met_Nov_precip,met_Dec_precip,met_Jan_meanT,met_Feb_meanT,met_Mar_meanT,met_Apr_meanT,met_May_meanT,met_Jun_meanT,met_Jul_meanT,met_Aug_meanT,met_Sep_meanT,met_Oct_meanT,met_Nov_meanT,met_Dec_meanT,met_Jan_snow,met_Feb_snow,met_Mar_snow,met_Dec_snow,met_An_snow,met_Jan_sun,met_Feb_sun,met_Mar_sun,met_Apr_sun,met_May_sun,met_Jun_sun,met_Jul_sun,met_Aug_sun,met_Sep_sun,met_Oct_sun,met_Nov_sun,met_Dec_sun,met_An_sun,met_Jan_solra,met_Feb_solra,met_Mar_solra,met_Apr_solra,met_May_solra,met_Jun_solra,met_Jul_solra,met_Aug_solra,met_Sep_solra,met_Oct_solra,met_Nov_solra,met_Dec_solra,met_An_solra,sol12_Helvic Acrisols_Ratio,sol12_Dystric Rhegosols_Ratio,sol12_Haplic Andosols_Ratio,sol12_Fluvic Gleysols_Ratio,sol12_Gleysols_Ratio,sol12_Humic Cambisols_Ratio,sol12_Lithosols_Ratio,sol12_Rhodic Acrisols_Ratio,sol12_Ochric Cambisols_Ratio,sol12_Humo-Ferric(Gleyic) Podzols_Ratio,sol12_Gleyic Andosols_Ratio,sol12_Humo-Ferric Podzols_Ratio,sol12_Vitric Andosols_Ratio,sol12_(Andic) Rhegosols_Ratio,sol12_(Entic) Andosols_Ratio,sol12_Histosols_Ratio,sol12_Fluvisols_Ratio,sol22_Rhegosols_Ratio,sol22_Acrisols and Luvisols_Ratio,sol22_Andosols_Ratio,sol22_Ochric Gleysols_Ratio,sol22_Lithosols_Ratio,sol22_Fluvisols_Ratio,sol22_Podozols_Ratio,sol22_Cambisols_Ratio,sol22_Fluvic gleysols_Ratio,sol22_Dystric Histosols_Ratio,geo1_P_Ratio,geo1_An_Ratio,geo1_M_Ratio,geo1_Gn_Ratio,geo1_Gr_Ratio,geo1_tr_Ratio,geo1_lm_Ratio,geo1_al_Ratio,geo1_Bs_Ratio,geo1_wf_Ratio,geo1_Sch_Ratio,geo1_Tn_Ratio,geo1_Gd_Ratio,geo1_Lp_Ratio,geo1_Tp_Ratio,geo1_Sp_Ratio,geo1_Pls_Ratio,geo1_ds_Ratio,geo3_Henseigan_ratio,geo3_Taisekigan_ratio,geo3_Kaseigan_ratio,landP_Lowland_Ratio,landP_Volcanic_Ratio,landP_Mountain_Ratio,landP_Plateau_Ratio,landP_Hills_Ratio,landP_Water_Ratio,landS_Volcanic_GentleSlope_Ratio,landS_Lowland_Ratio,landS_Volcanic_SteepSlope_Ratio,landS_AlluvialFanAndValleyPlains_Ratio,landS_GravelPlateauAndRockPlateau_Ratio,landS_DeltasAndTidalFlatsAndWetValleyPlains_Ratio,landS_LavaPlateau_Ratio,landS_VolcanicLaharTerrain_Ratio,landS_MountainSteepSlope_Ratio,landS_SteepAlluvialFan_Ratio,landS_HillsSteepAndGentle_Ratio,landS_Peatland_Ratio,landS_VolcanicAshSandPlateau_Ratio,landS_MountainGentleSlope_Ratio,landS_DuneBeachSandbars_Ratio,landS_Water_Ratio,landS_LimestonePlateau_Ratio,land_RiceField_Ratio,land_OtherFarmland_Ratio,land_Forest_Ratio,land_Wasteland_Ratio,land_Urban_Ratio,land_Road_Ratio,land_Railroad_Ratio,land_Other_Ratio,land_RiverLakes_Ratio,land_Beach_Ratio,land_Ocean_Ratio,land_GolfCourse_Ratio
75,2590210,MATSUURA GAWA,MUTABE,275,33.36,130.01,33.3646,130.0062,0.6,232.617272,836,19,7.807105109,0.411151007,2229.938931,6.109421729,140.721374,193.9198473,95.20610687,2.511894897,916.8416374,84.44083969,95.03320611,163.7660305,179.1805344,218.1160305,372.2530534,380.8049618,235.9274809,229.0103053,97.00076336,98.11793893,76.28778626,34.69847328,43.72519084,76.60687023,127.110687,168.1641221,208.0496183,247.0954198,252.2938931,214.8396947,155.851145,103.740458,56.03435115,0,0,0,0,0,102.7270992,114.3645038,140.2824427,176.9225191,188.4919847,129.9389313,164.3679389,194.4931298,163.7839695,173.4541985,134.8412214,109.5916031,1793.259542,7.430152672,9.854961832,12.43015267,16.41450382,17.97900763,15.4759542,16.95,17.72442748,14.7740458,12.44732824,8.955725191,6.998473282,13.1240458,12.21418182,83.38618182,8.130909091,33.44290909,7.548727273,53.84836364,1.648,3.341090909,49.26727273,0,0,0,0,0,0,1.485090909,0,83.38618182,15.55527273,8.130909091,5.130545455,1.648,2.418545455,0,103.1156364,33.44290909,1.485090909,6.28,7.248727273,0.861454545,0,62.97709091,5.437090909,0,56.65490909,0,0,33.16472727,2.637090909,0.126545455,0,72.14618182,3.646545455,4.299636364,0,33.16472727,148.3170909,73.99890909,63.656,0.001090909,126.9196364,22.12472727,42.77963636,0,0.001090909,4.260727273,0,63.656,17.62436364,0,0,0,125.64,0,42.77963636,0,0,1.279636364,0,0,0.239636364,43.70546218,4.673763273,162.447232,15.56359782,35.45387345,2.638845818,9.746360364,7.224586182,0,0,3.895023636,0
76,2590220,KIKUCHI GAWA,TAMANA,906,32.94,130.59,32.9438,130.5813,0.9,254.6897344,1022,8,5.862391385,0.386238508,2213.410591,6.064138605,143.2118172,201.1471572,92.53400223,2.342203846,854.9044039,70.34292085,91.3386845,153.4477146,167.0051282,220.3589744,440.2350056,432.9380156,207.4915273,189.3170569,87.76231884,91.27179487,61.90144928,29.91415831,43.73244147,79.46042363,131.5618729,176.5975474,214.3823857,250.4280936,255.5317726,221.5763657,161.1248606,103.1415831,50.62318841,0,0,0,0,0,120.7340022,132.3356745,151.8148272,177.1400223,182.7150502,130.4770346,166.8377926,196.3074693,167.5617614,181.6662207,145.8017837,134.3130435,1887.704682,8.057525084,10.62675585,12.98439242,16.46075808,17.72976589,15.51003344,17.09186176,17.85362319,15.02597547,12.8516165,9.419397993,7.808918618,13.45362319,0,9.761479029,1.031788079,1.168763797,0.440507726,8.842384106,0,0.099668874,7.061147903,0,0,0,0,0,0,0,0,9.761479029,0.099668874,1.031788079,0.330353201,0,0.110154525,0,15.90353201,1.168763797,0,0,0.702649007,0,0,5.736534216,0,0,6.193046358,2.496247241,0,1.570529801,0,0,0,11.70662252,0,0,0,1.570529801,17.89966887,8.935430464,4.413024283,0,7.520529801,2.62218543,13.85,0,0,1.943267108,0,4.413024283,0.678807947,0,0,0,7.11986755,0,13.85,0,0,0.400662252,0,0,0,4.935460706,3.206400993,24.16900883,0.450934989,1.088706402,0.174525386,0.394147241,0.523531898,0,0,0.188737196,0
77,2590300,KUMA GAWA,YOKOISHI,1856,32.46,130.66,32.4562,130.6562,0.5,577.4449965,1597,61,12.82625177,0.315195246,2723.218001,7.460871236,126.7910278,184.8392959,78.91822828,2.351631141,858.3453664,87.44469052,117.8189665,188.9067575,197.1987507,255.6149915,510.1019875,542.2110733,289.3510505,251.5741056,106.2779671,98.06859739,78.64906303,16.34469052,31.1669506,66.84327087,117.750142,160.1516184,194.5973878,230.846678,232.7614991,203.2481545,144.8529245,87.54003407,34.92447473,0,0,0,0,0,122.2926746,129.4172061,143.6557638,171.0329358,178.1690517,128.0765474,168.6495173,173.2850085,149.2165815,164.6048268,133.3566723,123.4372516,1785.194037,8.427711528,10.83532084,12.96172629,16.59187961,17.96746167,15.80397501,17.62169222,17.26541738,14.54151051,12.60465645,9.36036343,7.813003975,13.48642817,0,0.015625,12.59832974,4.807381466,1.639709052,19.31400862,0.7578125,0,17.28863147,0,0,0,15.89423491,0,0,0.074515086,0,0.015625,0,28.49256466,0.874515086,0.7578125,0.765193966,0,36.60264009,4.807381466,0.074515086,0,29.37828664,8.191594828,0,0.596497845,3.356627155,0,6.514331897,0,19.71907328,0,2.061853448,0,0,2.629795259,0,0,0,0,42.47327586,29.9747306,13.65915948,13.76632543,41.71077586,1.850107759,1.46169181,0,3.174407328,0.034752155,1.933890086,13.65915948,1.815301724,0,0,8.658028017,41.71077586,0,1.46169181,0,0,0,0,0,0,9.82372333,5.203688093,57.14259289,1.748122899,3.303512823,0.207005442,1.518994612,1.350387392,0,0,0.217204795,0
78,2590301,KUMA GAWA,HITOYOSHI,1137,32.21,130.77,32.2146,130.7688,0.5,665.8829674,1597,116,13.26895951,0.302494964,2800.093956,7.67149029,120.6,180.0737778,71.94044444,2.32058718,847.0143206,88.34764444,119.1540444,191.0838222,198.4096889,258.2067556,523.5024889,558.3034667,310.1800889,265.1696889,110.7792889,98.67884444,78.27813333,8.975111111,24.52088889,60.90933333,112.3004444,155.3048889,189.2542222,225.3253333,226.784,197.0382222,138.5004444,80.50044444,27.312,0,0,0,0,0,123.9846222,131.3589333,143.6810667,169.0544889,175.9095111,128.1014222,163.6537778,168.9504,144.3755556,163.1258667,133.1517333,123.6613333,1769.008711,8.546311111,10.99697778,13.06515556,16.61146667,17.99093333,15.9432,17.49822222,17.19013333,14.39733333,12.62986667,9.419377778,7.877333333,13.51715556,0,0.44942832,9.058927001,6.857783641,1.682673703,66.67810026,3.443095866,0,54.13324538,0,0,0,17.30290237,0,0,0,0,0.44942832,0,26.36182938,0.530255057,3.443095866,1.152330695,0,120.8113456,6.857783641,0,46.28733509,17.3123131,70.46983289,0.215655233,3.526033421,8.157343887,0,6.402462621,0,7.171503958,0,0.129903254,0.160861917,0,0,0,0,0,0.215655233,138.6182938,20.99920844,13.81002639,2.662708883,133.587511,9.77291117,0,0,0,2.827880387,0,13.81002639,6.945030783,0,0,2.662708883,133.587511,0,0,0,0,0,0,0,0,10.44117625,4.916427792,141.8656548,7.746044151,2.839275726,0.44020431,0.901974318,1.889863149,0,0,0.179992876,0
79,2590400,OYODO GAWA,KASHIWADA,2126,31.95,131.4,31.9479,131.4021,0.3,336.7329849,1463,7,7.358239301,0.313804781,2784.642723,7.629158145,148.0049334,204.4420326,100.9866798,2.394066303,873.8342007,74.05984213,113.0306364,205.7897879,226.69926,257.9160335,516.3666502,431.3908239,358.3946226,309.801332,132.8749383,90.05219536,68.26660089,42.72767637,58.06166749,92.04292057,139.9906265,177.174149,208.9733596,247.4666996,246.6931426,220.4316724,165.4785397,114.6077948,61.94967933,0,0,0,0,0,165.1915146,155.301776,161.6314258,172.2043414,174.1173656,128.2390725,179.1537741,181.3041441,149.8632955,170.8740503,157.047558,169.4232856,1964.351603,9.717661569,11.7227923,13.52841638,16.33833251,17.41790824,15.41711889,17.79200789,17.3224963,14.32866305,12.69462259,10.11820424,9.158855451,13.80133202,0,0,2.81519285,2.783019755,0.141721543,23.44186265,0.289557855,0,16.64393227,0,0,0,7.255174036,0,0,0,0,0,0,10.07036689,0.09247413,0.289557855,0.04929445,0,40.08579492,2.783019755,0,12.50061148,1.452539981,28.91072437,0,1.885747883,3.948541863,0,2.167215428,0,2.514158043,0,0,0.086030103,0,0,0,0,0,0,50.04125118,3.424365005,3.867732832,1.423377234,43.74477893,4.429727187,0,0,0,1.512370649,0,3.867732832,2.917356538,0,0,1.423377234,43.74477893,0,0,0,0,0,0,0,0,4.308386359,1.950379539,46.81582244,3.538687441,0.970864534,0.091674083,0.301127328,0.596792239,0,0,0.096261477,0
80,2590401,OYODO GAWA,HIWATASHI,860.6,31.86,131.1,31.8604,131.1146,1.4,297.7888465,1346,127,5.35546875,0.315925022,2785.608847,7.63180506,151.8311991,206.8812573,106.2875437,2.411078182,880.0435363,73.16961583,117.3440047,206.798021,235.8525029,260.5295693,518.4443539,422.9084983,353.7213038,304.4464494,132.3630966,91.774156,68.2572759,47.88358556,63.12223516,95.96623981,143.3399302,179.2863795,211.2270081,249.5587893,248.8917346,223.5541327,170.1396973,120.556461,67.9895227,0,0,0,0,0,159.7364377,146.0417928,154.074156,167.1558789,169.0965076,118.6655413,172.9207218,178.214319,149.1001164,169.5084983,153.5260768,163.3465658,1901.386612,9.534225844,11.31268917,13.1355064,16.03934808,17.12305006,14.84447031,17.40838184,17.13620489,14.26100116,12.62910361,9.991385332,8.974039581,13.53667055,0,0,15.68487102,8.18254706,8.282709737,50.32291425,1.386590751,0,27.56321171,0,0,0,131.0073205,1.772600511,0,0,0,1.772600511,0,146.6923077,6.027074134,1.386590751,2.255635603,0,77.88612596,8.18254706,0,0,15.77864281,89.709505,0,0.100859865,24.19916337,0,24.53997211,0,51.26249129,0,11.59737393,0,0,27.54496863,0,0,0,0,228.8535905,15.87950267,36.23681153,74.26109691,110.2567976,6.245061585,17.73297699,0,11.81861492,2.567162445,5.624099465,36.22414594,3.618289565,0,0,56.81849872,110.2567976,0,17.73297699,0,0.059609575,0,0.012665582,0,0,24.14549245,31.0707188,175.5881221,7.020621776,14.18033151,0.829547293,3.318235417,4.671472112,0,0,0.938452126,0
81,2591200,NIYODO-GAWA,KAWAGUCHI,944.6,33.57,133.18,33.5729,133.1729,0.7,795.2034048,1761,182,16.19017002,0.360890883,2540.799571,6.961094715,106.9946352,162.8712446,60.43347639,2.512195622,916.9514019,82.00847639,105.6060086,178.4175966,192.2608369,239.5709227,327.1727468,375.2792918,350.1119099,347.1868026,152.5949571,112.2522532,78.33776824,-3.954935622,5.004291845,40.29506438,94.77253219,140.9613734,178.2081545,216.276824,218.6620172,185.5793991,123.8444206,67.04184549,16.75429185,0,0,0,0,0,101.1092275,109.5396996,136.0201717,168.5921674,174.6197425,130.347103,156.1549356,156.1658798,126.0860515,139.6938841,108.1946352,102.0309013,1608.554399,7.728218884,10.12993562,12.85300429,16.72521459,18.12167382,16.3582618,17.36437768,16.71899142,13.47424893,11.58690987,8.366416309,7.076502146,13.04592275,13.21172983,5.795257252,13.51037476,5.947067542,4.383442727,92.34607241,0,0,69.87984332,0,0,0.196273555,0,0,0.728668219,0,0,5.795257252,13.21172983,14.23904298,2.859199661,0,1.524243066,0.196273555,162.2259157,5.947067542,0,21.96622909,0,179.2832945,0,0,0,0,0,0,0,0,0,0,0,2.397840356,0.746453525,1.600889265,0,0,205.2482532,0.746453525,21.30520855,0,176.6043828,8.085221258,0,0,0,3.769214482,0,21.30520855,4.239995765,0,0,0,171.770379,0,0,0,0,4.834003811,0,0,0.076116875,12.42149397,3.001550392,178.8510714,21.71711211,2.069788164,0.181309867,0.63234766,4.00225524,0,0,0.127670337,0
82,2591201,NIYODO-GAWA,INO,1462.7,33.55,133.42,33.5479,133.4187,0.3,652.8525831,1761,18,15.69257795,0.340972888,2696.430028,7.387479529,116.722067,172.698324,70.32821229,2.518930234,919.4095352,76.77297486,105.1635475,186.0963687,210.9423184,260.7928771,340.3794693,387.1811453,384.425838,385.5558659,166.5550279,118.2878492,74.27674581,7.088687151,16.95321229,51.98952514,105.1731844,149.4678771,185.5663408,223.2814246,226.2353352,194.3896648,133.4692737,78.74162011,27.71159218,0,0,0,0,0,116.3923883,119.6590084,146.6543296,172.8174581,176.5824721,132.4962291,158.064595,163.7655028,131.7655726,147.1197626,118.6483939,117.3767458,1701.342458,8.116410615,10.42018156,13.1853352,16.75230447,18.01312849,16.2601257,17.25551676,16.87625698,13.59867318,11.74881285,8.632122905,7.449860335,13.19650838,0,0,4.114104054,0,0,41.20270732,3.015929446,0.278867847,14.16243932,0,0,0.839269843,0,0,0,0,0,0,0.278867847,4.114104054,0,3.015929446,0,0.839269843,55.36514665,0,0,25.63704109,8.896082587,0.125247829,0,0.717303617,0,0,0.729677993,0,0,21.38394749,0.470704861,2.231284611,0,3.318725644,0.060778013,0.106720448,0,21.38394749,30.38811786,11.90538046,2.180488138,0,59.57325494,1.923976208,0,0,0,0.264374103,0,2.180488138,1.561906064,0,0,0,57.94831476,0,0,0,0,1.624940179,0,0,0.097696042,1.489834758,2.127719833,62.17948431,3.139255897,0.332067957,0.054191222,0.171523279,0.504387434,0,0,0.082047857,0
83,2591210,SHIGENOBU-GAWA,DEAI,445,33.8,132.73,33.8021,132.7354,0.6,388.4567205,1249,6,10.85635928,0.581706891,1636.852621,4.484527729,134.4213836,182.8385744,92.04192872,2.608680682,952.1684488,74.60167715,82.36540881,121.0672956,118.2159329,155.1945493,246.6660377,232.7945493,154.2387841,176.6572327,120.1857442,86.90230608,67.96310273,29.04192872,34.639413,66.26834382,118.6750524,161.3333333,199.5974843,239.3039832,244.7840671,211.2536688,153.4654088,101.7756813,52.54716981,0,0,0,0,0,100.2698113,116.2641509,145.7092243,180.0949686,191.7025157,150.1014675,179.0142558,199.6708595,152.0643606,157.9171908,120.9027254,108.4974843,1802.209015,7.402515723,10.04507338,12.85953878,16.77274633,18.36687631,16.81865828,17.96666667,18.15492662,14.30775681,11.89245283,8.480083857,6.980083857,13.34067086,0,16.55325843,15.11752809,4.449662921,4.232359551,185.9853933,11.01775281,1.536853933,82.76202247,0,0,3.315955056,0,0,0,0,0,16.55325843,1.536853933,15.11752809,0.639325843,11.01775281,3.593033708,3.315955056,268.7474157,4.449662921,0,161.4069663,29.2411236,8.893932584,0,2.357752809,0,0,3.72,0,0,97.87101124,1.547191011,7.334157303,0,10.90853933,1.341348315,0.620898876,0,97.87101124,187.0975281,40.2741573,16.96044944,0,300.7761798,7.507191011,0,0,0,0.868988764,0,16.96044944,6.317303371,0,0,0,287.078427,0,0,0,0,13.69775281,0,0,0.321123596,11.60931618,12.86748494,307.3271539,11.6223364,2.839574607,0.228757528,0.992977978,4.367105393,0,0,0.573451236,0
84,2591230,NAKA GAWA,FURUSHO,765,33.94,134.62,33.9396,134.6188,0.1,638.6323977,1783,8,16.6476932,0.305614676,3025.962748,8.290308899,117.0049505,173.3898515,72.04826733,2.533640072,924.7786261,71.04579208,114.7154703,197.9639851,222.2841584,284.6183168,367.8501238,384.2200495,475.6315594,460.4358911,225.9784653,146.0366337,75.18230198,7.876237624,17.09405941,52.5470297,106.585396,149.3774752,184.0977723,220.4480198,225.4653465,194.0247525,135.4195545,80.90346535,29.61014851,0,0,0,0,0,132.3741337,128.9415842,156.3096535,174.8841584,174.8946782,130.6409653,159.2391089,167.290099,128.0471535,146.4513614,125.7576733,129.0964109,1753.92698,8.578712871,10.76943069,13.6049505,16.8279703,17.91225248,16.15792079,17.3019802,17.00606436,13.36967822,11.67141089,8.827227723,7.751237624,13.31844059,4.018169935,10.90941176,6.125620915,4.481437908,0.433333333,56.3675817,0,0,45.34352941,0,0,0.137908497,0,0,0,0,0,10.90941176,4.018169935,6.125620915,0.433333333,0,0,0.137908497,101.7112418,4.481437908,0,75.45477124,1.337385621,3.418823529,0,0.718300654,1.056601307,0,4.67503268,0,0,33.93843137,2.055424837,3.674640523,0,0,0.563660131,1.299607843,0,33.93843137,87.95019608,6.293986928,16.99503268,2.952156863,102.6115033,5.624052288,0,0,0,0.641699346,2.952156863,16.81986928,4.982222222,0.175163399,0,0,99.13084967,0,0,0,0,3.480653595,0,0,0,9.914923529,9.325422353,117.1383348,2.191978562,2.522466928,0.186723007,0.438087974,1.182825229,0,0,0.193496078,0
85,2591800,YOSHINO GAWA,IWAZU,2810,34.06,134.2,34.0646,134.2021,0.5,709.1909119,1783,31,16.76578193,0.420968386,2147.295866,5.883002373,111.8121078,166.1151717,66.97342193,2.476558013,903.9436746,64.21738649,84.22406792,144.165227,151.8590255,197.5797342,267.4203396,301.4112588,294.9878184,317.8552972,148.8452566,105.0096346,69.72081949,2.19195275,9.80804725,44.51568845,100.0169804,144.9206349,181.5507567,219.3222591,222.7892211,188.9121447,129.3078627,73.73421927,24.03469915,0,0,0,0,0,104.4024363,113.3155777,140.8884459,173.8527132,176.4793651,131.5093392,155.2515319,166.507715,126.7131414,141.3930233,113.5614987,106.7224068,1650.597195,7.73691399,10.1912883,12.97681801,16.86563307,18.08730159,16.31258767,17.20306386,17.06013289,13.37301587,11.52152086,8.436803248,7.114101144,13.07759321,0.238932384,1.251637011,0.194412811,0.041886121,0.510498221,15.83298932,0.916049822,0,8.55252669,0,0,0.253950178,0,0,0,0,0,1.251637011,0.238932384,0.194412811,0.117117438,0.916049822,0.393380783,0.253950178,24.38551601,0.041886121,0,1.273985765,0,16.81715302,0,0,0,0,9.23480427,0,0,0.000498221,0,0.241779359,0,0,0,0.320106762,0,0.000498221,27.64604982,0.241779359,1.507829181,0,25.73864769,0.641850534,0,0,0,0.131886121,0,1.466654804,0.509964413,0.041174377,0,0,25.37587189,0,0,0,0,0.362775801,0,0,0,0.815198078,0.345169466,29.40240452,0.182528149,0.152853167,0.012548185,0.041437616,0.5487179,0,0,0,0
86,2591801,YOSHINO GAWA,CHUO-BASHI,3044,34.09,134.35,34.0896,134.3521,0.2,670.9828286,1783,13,16.27230935,0.433441465,2082.775211,5.706233455,114.181603,168.2735881,69.48562732,2.473318189,902.7611391,62.35289144,81.09928982,139.0682448,146.5508962,191.6540074,260.0611092,291.2034156,283.6168414,309.6643558,147.4194116,102.4507271,67.63402097,4.782549882,12.17382482,46.71592831,102.2336828,147.0787961,183.7095029,221.6188705,225.348326,191.1592831,131.586067,76.40649307,26.75211363,0,0,0,0,0,106.4377071,114.897768,141.8369631,174.3858979,176.997768,132.10744,156.8048698,169.8475482,127.8001691,142.0019276,114.9394995,108.5086236,1666.566182,7.771694285,10.22066283,12.97791681,16.84152858,18.05671288,16.2878255,17.22742645,17.15897869,13.38112952,11.50588434,8.453060534,7.13936422,13.08944877,0.556537451,4.434691196,1.384428384,0.422076216,2.692542707,47.31412615,7.171452037,0.149638633,24.85482917,0,0,0.762516426,0,0,0,0,0,4.434691196,0.706208936,1.384428384,0.222930355,7.171452037,2.469645204,0.762516426,72.16898817,0.422076216,0,4.214027595,0,9.718363995,0,0.506044678,1.692575558,0,2.392345598,0,0,66.95,0,4.340834428,0,0,0.228777924,0,0,66.95,18.01731275,5.075624179,4.025032852,0,83.47634691,2.54152431,0,0,0,0.396550591,0,4.025032852,2.144973719,0,0,0,80.75772011,0,0,0,0,2.718659658,0,0,0,2.462624934,4.310547536,83.21286712,3.583953778,0.766265736,0.181242346,0.20495726,1.82599067,0,0,0.067979271,0
87,2591802,YOSHINO GAWA,IKEDA,2073.8,34.03,133.84,34.0312,133.8354,0.4,780.4641192,1783,90,17.16897163,0.38209063,2380.539769,6.522026764,107.6901631,161.634929,63.23461336,2.492005314,909.5819396,68.6972646,94.45796949,162.9852709,174.4901105,223.3138874,293.7179379,338.2260389,330.2692793,350.1886902,155.4166754,114.7179379,74.05870594,-1.935823251,5.971593898,40.96948974,95.92214624,140.4839558,176.9984219,214.7995792,217.8732246,185.3424513,125.9158338,69.53655971,19.7148869,0,0,0,0,0,105.5246186,113.430405,140.6664387,172.8419779,175.5233561,130.7141504,151.3665965,160.3295108,125.5286691,140.6638085,112.5260915,107.9292478,1637.044871,7.829931615,10.26312467,13.0473435,16.91320358,18.14739611,16.37538138,17.10778538,16.88143083,13.40473435,11.57269858,8.466438716,7.20689111,13.10562862,1.510126338,8.442713859,2.032114958,1.211785129,6.736956312,71.75253158,10.75392998,0.299160961,39.97135693,0,0,1.140707879,0.241681937,0,0,0,0,8.442713859,1.809287299,2.273796895,0.428199441,10.75392998,6.308756871,1.140707879,111.7238885,1.211785129,0,6.18550487,0,18.67938085,0,1.041325104,4.524544315,0,5.465136464,0,0,101.93008,0,6.371636609,0,0,0.33580866,0,0,101.93008,34.8545665,7.748770373,8.88783875,0,130.1406597,5.504870286,0,0,0,0.791638538,0,8.88783875,4.713279969,0,0,0,125.6327515,0,0,0,0,4.507956409,0,0,0,6.028232279,7.327875928,129.8933453,5.336701996,1.767645964,0.388840679,0.360968367,3.459888369,0,0,0.151673401,0
